,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
6262,"Venice, Italy",within an hour,90.0,100.0,f,host neighbourhood not available,13,"['email', 'phone']",t,neighbourhood not available,Private room in rental unit,Private room,1.0,1,1125,t,5,21,21,1,4.57,4.76,4.52,4.81,4.71,4.81,4.67,t,52.443835616438356,52.443835616438356,8.33997697939629,1.0,2.0,2.52,24,54,329,46.74520547945205,90.13698630136986,1.5 shared baths,26.221917808219178,2.0,0.0,15.902683092047049
6263,"Milan, Italy",within a few hours,100.0,87.0,t,host neighbourhood not available,9,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,1.0,3,1125,t,1,13,13,1,4.92,4.77,5.0,4.69,4.77,5.0,4.85,f,160.986301369863,160.986301369863,27.911601604703666,2.0,4.0,1.6,12,42,271,124.87397260273973,74.24657534246575,1 bath,40.24657534246575,2.0,0.0,17.33787369931388
6264,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,3.0,2,30,t,8,19,19,2,4.89,5.0,4.84,4.95,5.0,4.95,4.68,t,328.6191780821918,328.6191780821918,91.40253419662034,4.0,6.0,2.28,14,44,67,48.536986301369865,18.356164383561644,2 baths,54.76986301369863,1.5,0.0,27.81412050569958
6265,"Venice, Italy",within an hour,100.0,93.0,t,host neighbourhood not available,5,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,90,t,6,32,32,7,4.81,4.88,4.75,4.88,4.94,4.94,4.69,t,162.13150684931506,162.13150684931506,5.242390526987937,1.0,2.0,3.15,12,36,307,136.22739726027396,84.10958904109589,1 bath,81.06575342465753,2.0,0.0,3.2334187406647694
6266,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,5,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in bed and breakfast,Private room,1.0,1,365,t,0,2,2,1,4.5,5.0,5.0,5.0,5.0,5.0,4.5,t,225.37260273972603,225.37260273972603,62.81153840830623,1.0,2.0,0.21,12,32,266,165.18082191780823,72.87671232876713,1 private bath,112.68630136986302,2.0,0.0,27.870086090652645
6267,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,365,t,4,72,72,7,4.99,5.0,5.0,5.0,4.99,4.99,4.96,t,311.54794520547944,311.54794520547944,69.23940016783357,2.0,4.0,7.5,22,45,316,268.71232876712327,86.57534246575342,1 bath,77.88698630136986,2.0,0.0,22.224316107161986
6268,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,2.0,2,365,t,4,49,49,4,5.0,5.0,5.0,4.98,4.98,5.0,4.96,t,187.76712328767124,187.76712328767124,18.393232561581662,2.0,2.0,4.93,5,35,299,154.96164383561643,81.91780821917808,1 bath,93.88356164383562,1.0,0.0,9.795768417563735
6269,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,5,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in bed and breakfast,Private room,1.0,1,30,t,1,3,3,0,4.67,5.0,4.67,5.0,5.0,5.0,4.67,t,233.96712328767123,233.96712328767123,66.69373179847778,1.0,2.0,0.33,8,9,250,156.7041095890411,68.4931506849315,1 private bath,116.98356164383561,2.0,0.0,28.50559978740063
6270,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,5,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in bed and breakfast,Private room,1.0,1,30,t,4,9,9,1,4.89,4.89,4.89,4.89,5.0,5.0,4.78,t,229.84931506849315,229.84931506849315,64.46582518115953,1.0,2.0,0.89,21,46,309,187.04383561643834,84.65753424657534,1 private bath,114.92465753424658,2.0,0.0,28.046994685169828
6271,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,5,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in bed and breakfast,Private room,1.0,1,30,t,2,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,t,219.93150684931507,219.93150684931507,64.7197951882319,1.0,2.0,0.4,10,11,246,158.97260273972603,67.3972602739726,1 private bath,109.96575342465754,2.0,0.0,29.427250381444587
6272,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,5,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in bed and breakfast,Private room,1.0,1,30,t,3,6,6,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,235.87123287671233,235.87123287671233,64.43091853749823,2.0,4.0,0.6,13,33,274,169.02191780821917,75.06849315068493,1 private bath,58.96780821917808,2.0,0.0,27.316140994258365
6273,"Venice, Italy",a few days or more,48.0,42.0,f,Castello,8,"['email', 'phone']",t,neighbourhood not available,Private room in serviced apartment,Private room,1.0,1,31,t,21,5,5,1,4.2,4.6,4.4,4.6,4.2,4.8,4.4,f,71.8986301369863,71.8986301369863,25.33691923143576,2.469668306217682,2.0,1.22,51,81,353,67.93424657534247,96.7123287671233,1 shared bath,35.94931506849315,1.7769961493198232,0.0,35.23978020605134
6274,"Venice, Italy",within an hour,97.0,100.0,t,San Marco,5,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,3,30,t,0,18,18,3,4.89,4.78,4.83,4.94,4.94,5.0,4.78,t,125.35616438356165,125.35616438356165,15.544485845234163,2.0,4.0,1.81,1,25,90,25.958904109589042,24.65753424657534,1 bath,31.339041095890412,2.0,0.0,12.400256438663467
6275,"Venice, Italy",within a few hours,78.0,55.0,t,host neighbourhood not available,5,"['phone', 'work_email']",t,"Venice, Veneto, Italy",Entire serviced apartment,Entire home/apt,1.0,1,28,t,23,8,8,2,4.88,4.63,4.88,5.0,5.0,4.88,4.63,f,283.8082191780822,283.8082191780822,78.17995891669148,2.0,2.0,1.45,53,83,358,276.13698630136986,98.08219178082192,1 bath,141.9041095890411,1.0,0.0,27.546756448105402
6276,"Venice, Italy",within an hour,100.0,98.0,f,Cannaregio,126,"['email', 'phone', 'work_email']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,3.0,2,30,t,0,0,0,0,4.699328233657858,4.765781402481528,4.7581486128537565,4.812938798271295,4.800136604404795,4.833939774153075,4.652796598354941,t,367.83561643835617,367.83561643835617,30.088702974134048,6.0,10.0,1.8503838664812238,3,33,257,259.28767123287673,70.41095890410959,3 baths,36.78356164383562,1.6666666666666667,0.0,8.179931912378168
6277,"Venice, Italy",within an hour,100.0,100.0,t,Castello,12,"['email', 'phone', 'work_email']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,3.0,7,28,t,7,15,15,2,5.0,5.0,5.0,5.0,5.0,5.0,4.73,t,573.068493150685,573.068493150685,156.69994151060345,3.0,5.0,3.78,20,50,79,82.1917808219178,21.643835616438356,2 baths,114.613698630137,1.6666666666666667,0.0,27.344016183664127
6278,"Venice, Italy",within an hour,100.0,93.0,t,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Private room in condo,Private room,1.0,1,30,t,3,37,37,3,4.89,4.92,4.89,4.86,4.76,4.92,4.92,f,77.45479452054795,77.45479452054795,48.62885070799219,1.0,2.0,3.74,23,43,52,20.561643835616437,14.246575342465754,1 private bath,38.727397260273975,2.0,0.0,62.783525550624844
6279,"Venice, Italy",within an hour,100.0,100.0,t,Cannaregio,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,1.0,2,14,t,1,22,22,4,4.95,5.0,5.0,5.0,5.0,4.91,4.86,t,134.21917808219177,134.21917808219177,16.416828821467487,2.0,4.0,4.0,11,41,131,50.71232876712329,35.89041095890411,1 bath,33.554794520547944,2.0,0.0,12.231358480987208
6280,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,2.0,1,28,t,1,54,54,6,4.94,4.96,4.96,4.96,4.94,4.96,4.94,t,70.57534246575342,70.57534246575342,4.169874323544201,3.0,4.0,6.43,5,35,303,59.013698630136986,83.01369863013699,1 bath,17.643835616438356,1.3333333333333333,0.0,5.908401118375906
6281,host location not available,within an hour,100.0,70.0,t,host neighbourhood not available,3,"['email', 'phone']",f,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,3,10,t,4,10,10,2,5.0,5.0,4.9,5.0,5.0,5.0,5.0,t,153.45205479452054,153.45205479452054,22.78063153128164,2.0,4.0,1.03,14,44,319,135.56164383561645,87.3972602739726,2 baths,38.363013698630134,2.0,0.0,14.845439223206212
6282,"Venice, Italy",within an hour,100.0,93.0,t,Cannaregio,19,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire loft,Entire home/apt,1.0,2,29,t,0,29,29,8,4.76,4.97,4.62,4.97,4.97,5.0,4.41,t,124.61369863013698,124.61369863013698,27.813770973890747,1.0,2.0,2.92,18,46,298,99.26849315068493,81.64383561643835,1 bath,62.30684931506849,2.0,0.0,22.319994735445704
6283,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,1,['phone'],t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,4,13,t,0,8,8,0,4.88,4.88,5.0,5.0,5.0,5.0,4.63,t,181.73972602739727,181.73972602739727,5.82960282999642,2.0,4.0,0.96,12,42,317,156.0958904109589,86.84931506849315,2.5 baths,45.43493150684932,2.0,0.0,3.2076656862119446
6284,"Venice, Italy",within an hour,97.0,100.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Private room in bed and breakfast,Private room,1.0,1,365,t,14,10,10,1,4.6,4.7,5.0,4.8,4.8,4.8,4.5,t,118.28219178082192,118.28219178082192,22.32661732857766,2.0,3.0,2.29,42,72,347,112.64383561643835,95.06849315068493,1 private bath,39.42739726027397,1.5,0.0,18.875721689321676
6285,host location not available,within a day,50.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in bed and breakfast,Private room,1.0,2,365,t,0,0,0,0,4.699328233657858,4.765781402481528,4.7581486128537565,4.812938798271295,4.800136604404795,4.833939774153075,4.652796598354941,t,105.2027397260274,105.2027397260274,13.653381545907052,1.0,2.0,1.8503838664812238,9,39,294,83.41643835616438,80.54794520547945,1 private bath,52.6013698630137,2.0,0.0,12.97816157779128
6286,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,5,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,365,t,2,11,11,5,4.55,4.55,4.27,4.82,4.73,4.82,4.36,t,73.61917808219178,73.61917808219178,2.0381429771050756,1.0,2.0,1.19,4,4,4,0.8438356164383561,1.095890410958904,1 bath,36.80958904109589,2.0,0.0,2.7684946099637253
6287,host location not available,within an hour,100.0,99.0,f,host neighbourhood not available,13,"['email', 'phone']",t,neighbourhood not available,Private room in condo,Private room,1.0,3,365,t,21,24,24,2,3.88,3.96,3.92,3.96,3.92,4.38,4.13,t,35.81095890410959,35.81095890410959,10.256056394116383,1.0,2.0,2.61,51,81,356,34.19178082191781,97.53424657534246,2 shared baths,17.905479452054795,2.0,0.0,28.63943526778731
6288,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,4.0,1,30,t,9,34,34,5,4.12,4.53,4.06,4.85,4.79,4.65,4.26,t,130.52602739726026,130.52602739726026,21.269916506325544,7.0,12.0,4.49,27,55,327,116.85479452054794,89.58904109589041,2 baths,10.877168949771688,1.7142857142857142,0.0,16.295536553479753
6289,"Venice, Italy",within an hour,100.0,100.0,t,Cannaregio,6,"['email', 'phone', 'work_email']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,1.0,2,365,t,2,2,2,1,4.5,4.5,4.5,5.0,5.0,5.0,4.5,t,155.2219178082192,155.2219178082192,21.464577557420057,1.0,2.0,0.24,16,46,81,30.027397260273972,22.19178082191781,1 bath,77.6109589041096,2.0,0.0,13.828316168558178
6290,"London, United Kingdom",within a day,74.0,46.0,f,San Marco,75,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,30,t,6,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,104.84657534246575,104.84657534246575,49.676464462371534,2.0,4.0,0.21,29,34,276,77.25753424657535,75.61643835616438,1 bath,26.21164383561644,2.0,0.0,47.38014980471298
6291,host location not available,within an hour,100.0,99.0,f,host neighbourhood not available,13,"['email', 'phone']",t,neighbourhood not available,Private room in condo,Private room,1.0,2,1125,t,12,22,22,1,4.23,3.95,4.09,4.32,4.14,4.64,4.09,t,38.45205479452055,38.45205479452055,8.959372733467967,1.0,2.0,2.6,40,70,345,35.15890410958904,94.52054794520548,2 baths,19.226027397260275,2.0,0.0,23.300114340689763
6292,"Venice, Italy",within a few hours,100.0,75.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,365,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,61.12328767123287,61.12328767123287,6.470442529237145,2.0,4.0,0.12,0,0,217,35.67123287671233,59.45205479452055,1 bath,15.280821917808218,2.0,0.0,10.58588759825889
6293,"Venice, Italy",within an hour,100.0,96.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,1125,t,6,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,195.58904109589042,195.58904109589042,18.9561637286859,4.0,6.0,0.22,13,43,314,167.56164383561645,86.02739726027397,2 baths,32.598173515981735,1.5,0.0,9.691833255316366
6294,"Arzignano, Italy",within an hour,100.0,99.0,f,host neighbourhood not available,2,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,1125,t,2,25,25,3,4.72,4.8,4.72,4.48,4.44,4.96,4.8,t,181.3068493150685,181.3068493150685,14.150644849663134,2.0,4.0,2.71,7,32,32,15.802739726027397,8.767123287671232,1 bath,45.32671232876712,2.0,0.0,7.804804343090567
6295,"Venice, Italy",within an hour,100.0,100.0,f,San Marco,15,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,2.0,2,1125,t,2,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,145.0,145.0,0.0,3.0,6.0,0.22,10,40,50,19.863013698630137,13.698630136986301,1 bath,24.166666666666668,2.0,0.0,0.0
6296,"Venice, Italy",within an hour,93.0,100.0,f,Castello,12,"['email', 'phone', 'work_email']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,2.0,1,1125,t,3,11,11,0,4.82,4.73,4.91,4.91,5.0,4.91,4.73,t,263.84109589041094,263.84109589041094,27.738812394935707,2.0,6.0,1.92,24,52,298,212.2082191780822,81.64383561643835,1 bath,43.973515981735154,3.0,0.0,10.513454055109483
6297,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,3,['phone'],t,neighbourhood not available,Entire condo,Entire home/apt,3.0,2,365,t,1,2,2,0,4.0,5.0,5.0,5.0,4.5,5.0,5.0,t,552.8493150684932,552.8493150684932,4.520014200833206,5.0,12.0,0.64,10,40,309,467.972602739726,84.65753424657534,3 baths,46.07077625570776,2.4,0.0,0.8175852040755835
6298,"Bordeaux, France",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",f,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,1.0,3,30,t,2,24,24,4,4.92,5.0,4.88,4.88,4.92,4.83,4.83,t,78.84109589041095,78.84109589041095,1.9867580594862626,1.0,2.0,4.65,12,32,230,49.5013698630137,63.013698630136986,1 bath,39.42054794520548,2.0,0.0,2.519952363736616
6299,"London, United Kingdom",within a day,74.0,46.0,f,San Marco,75,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,365,t,5,0,0,0,4.699328233657858,4.765781402481528,4.7581486128537565,4.812938798271295,4.800136604404795,4.833939774153075,4.652796598354941,f,114.24109589041096,114.24109589041096,52.68783205966411,2.0,4.0,1.8503838664812238,28,54,322,101.26575342465753,88.21917808219179,1 bath,28.56027397260274,2.0,0.0,46.11985875048539
6300,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,4.0,1,30,t,8,33,33,5,4.48,4.61,4.3,4.79,4.79,4.64,4.64,t,127.72876712328767,127.72876712328767,19.092900983908496,9.0,12.0,3.99,25,55,329,115.16712328767123,90.13698630136986,2 baths,10.644063926940639,1.3333333333333333,0.0,14.94800381614852
6301,host location not available,within an hour,95.0,100.0,f,San Marco,9,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,4.0,1,365,t,16,6,6,0,4.33,3.5,4.5,4.33,3.83,4.0,3.83,t,464.5945205479452,464.5945205479452,147.9865600246019,5.0,7.0,0.89,39,67,340,423.87397260273974,93.15068493150685,2 baths,66.3706457925636,1.4,0.0,31.852842312919616
6302,"Venice, Italy",within an hour,100.0,100.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire rental unit,Entire home/apt,2.0,2,15,t,2,15,15,10,4.93,4.8,5.0,4.73,4.8,5.0,4.87,t,120.02739726027397,120.02739726027397,0.5234239225902129,2.0,4.0,1.86,12,42,42,13.808219178082192,11.506849315068493,1 bath,30.006849315068493,2.0,0.0,0.4360870389076186
6303,"Azzano Decimo, Italy",within an hour,100.0,100.0,t,host neighbourhood not available,2,['phone'],t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,2.0,2,14,t,4,0,0,0,4.699328233657858,4.765781402481528,4.7581486128537565,4.812938798271295,4.800136604404795,4.833939774153075,4.652796598354941,t,103.6986301369863,103.6986301369863,9.536922078621838,3.0,4.0,1.8503838664812238,13,43,133,38.054794520547944,36.43835616438356,1.5 baths,25.924657534246574,1.3333333333333333,0.0,9.196767658380372
6304,host location not available,within a few hours,100.0,90.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Venice, Veneto, Italy",Private room in vacation home,Private room,2.0,2,365,t,8,14,14,0,4.93,4.93,5.0,5.0,4.93,4.93,4.86,f,101.66027397260274,101.66027397260274,10.996986846629971,3.0,4.0,1.51,33,58,329,91.06575342465753,90.13698630136986,2.5 baths,25.415068493150685,1.3333333333333333,0.0,10.817388559855386
6305,"Venice, Italy",within an hour,100.0,99.0,t,host neighbourhood not available,2,['phone'],t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,1.0,1,28,t,7,49,49,3,4.94,4.94,4.96,4.98,4.96,4.8,4.88,t,75.98356164383561,75.98356164383561,7.75303934905373,3.0,3.0,5.93,25,50,140,29.767123287671232,38.35616438356164,1 bath,25.32785388127854,1.0,0.0,10.203574538128693
6306,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,19,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,3.0,2,7,t,18,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,t,229.7917808219178,229.7917808219178,209.4108046331294,6.0,9.0,0.16,48,78,353,197.73698630136985,96.7123287671233,3 baths,25.532420091324198,1.5,0.0,91.1306765995329
6307,"Venice, Italy",within an hour,100.0,100.0,t,San Marco,2,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,365,t,0,63,63,10,5.0,4.97,4.97,4.98,4.94,4.98,4.98,t,179.4849315068493,179.4849315068493,12.9956847363759,3.0,6.0,9.13,1,15,173,87.75342465753425,47.397260273972606,2 baths,29.91415525114155,2.0,0.0,7.240543608464408
6308,"La Rochelle, France",response not available,96.16273880909218,93.0969346598548,f,Castello,1,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,1.0,7,14,t,0,0,0,0,4.699328233657858,4.765781402481528,4.7581486128537565,4.812938798271295,4.800136604404795,4.833939774153075,4.652796598354941,t,90.0,90.0,0.0,1.0,2.0,1.8503838664812238,0,0,245,60.41095890410959,67.12328767123287,1 bath,45.0,2.0,0.0,0.0
6309,"Milan, Italy",within an hour,100.0,100.0,t,Castello,4,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,4.0,2,29,t,1,15,15,1,5.0,4.87,5.0,4.67,5.0,5.0,5.0,t,340.5342465753425,340.5342465753425,52.06770797778515,4.0,8.0,2.47,6,22,43,46.02739726027397,11.78082191780822,2.5 baths,42.56678082191781,2.0,0.0,15.2900063654142
6310,"London, United Kingdom",within an hour,98.0,99.0,f,San Polo,27,"['email', 'phone']",t,"Venice, Veneto, Italy",Entire condo,Entire home/apt,2.0,2,1125,t,0,0,0,0,4.699328233657858,4.765781402481528,4.7581486128537565,4.812938798271295,4.800136604404795,4.833939774153075,4.652796598354941,t,345.0,345.0,0.0,3.0,4.0,1.8503838664812238,0,6,281,265.6027397260274,76.98630136986301,1 bath,86.25,1.3333333333333333,0.0,0.0
